entry_date,bucket,vix_close,ladder_distance_pct,dataset_condition,definition_timestamp_utc,instrument_id,raw_symbol,security_type,asset,underlying,strike_price,expiration,dte_calendar
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42205916,MQ2Z3 P15200,OOF,MQ2,MNQZ3,15200.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42209881,MQ2Z3 P15250,OOF,MQ2,MNQZ3,15250.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42205920,MQ2Z3 P15300,OOF,MQ2,MNQZ3,15300.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42209864,MQ2Z3 P15350,OOF,MQ2,MNQZ3,15350.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42222851,MQ2Z3 P15400,OOF,MQ2,MNQZ3,15400.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42205748,MQ2Z3 P15450,OOF,MQ2,MNQZ3,15450.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42217623,MQ2Z3 P15500,OOF,MQ2,MNQZ3,15500.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42223026,MQ2Z3 P15550,OOF,MQ2,MNQZ3,15550.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42223027,MQ2Z3 P15600,OOF,MQ2,MNQZ3,15600.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42205749,MQ2Z3 P15650,OOF,MQ2,MNQZ3,15650.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42199051,MQ2Z3 P15700,OOF,MQ2,MNQZ3,15700.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42193468,MQ2Z3 P15750,OOF,MQ2,MNQZ3,15750.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42213648,MQ2Z3 P15800,OOF,MQ2,MNQZ3,15800.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42209865,MQ2Z3 P15850,OOF,MQ2,MNQZ3,15850.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42193347,MQ2Z3 P15900,OOF,MQ2,MNQZ3,15900.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42213646,MQ2Z3 P15950,OOF,MQ2,MNQZ3,15950.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42217621,MQ2Z3 P16000,OOF,MQ2,MNQZ3,16000.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42201823,MQ2Z3 P16050,OOF,MQ2,MNQZ3,16050.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42213645,MQ2Z3 P16100,OOF,MQ2,MNQZ3,16100.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42213647,MQ2Z3 P16150,OOF,MQ2,MNQZ3,16150.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42217622,MQ2Z3 P16200,OOF,MQ2,MNQZ3,16200.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42209863,MQ2Z3 P16250,OOF,MQ2,MNQZ3,16250.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42193348,MQ2Z3 P16300,OOF,MQ2,MNQZ3,16300.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42213643,MQ2Z3 P16350,OOF,MQ2,MNQZ3,16350.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42222743,MQ2Z3 P16400,OOF,MQ2,MNQZ3,16400.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42193482,MQ2Z3 P16450,OOF,MQ2,MNQZ3,16450.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42205745,MQ2Z3 P16500,OOF,MQ2,MNQZ3,16500.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42199034,MQ2Z3 P16600,OOF,MQ2,MNQZ3,16600.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42201822,MQ2Z3 P16700,OOF,MQ2,MNQZ3,16700.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42217624,MQ2Z3 P16750,OOF,MQ2,MNQZ3,16750.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42205746,MQ2Z3 P16800,OOF,MQ2,MNQZ3,16800.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42205747,MQ2Z3 P16900,OOF,MQ2,MNQZ3,16900.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42193346,MQ2Z3 P17000,OOF,MQ2,MNQZ3,17000.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42199054,MQ2Z3 P17250,OOF,MQ2,MNQZ3,17250.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42222742,MQ2Z3 P17500,OOF,MQ2,MNQZ3,17500.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42205752,MQ2Z3 P17750,OOF,MQ2,MNQZ3,17750.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42209862,MQ2Z3 P18000,OOF,MQ2,MNQZ3,18000.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42199057,MQ2Z3 P18250,OOF,MQ2,MNQZ3,18250.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42205743,MQ2Z3 P18500,OOF,MQ2,MNQZ3,18500.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42205744,MQ2Z3 P19000,OOF,MQ2,MNQZ3,19000.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42213618,MQ2Z3 P19500,OOF,MQ2,MNQZ3,19500.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42193345,MQ2Z3 P20000,OOF,MQ2,MNQZ3,20000.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42217620,MQ2Z3 P20500,OOF,MQ2,MNQZ3,20500.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42213642,MQ2Z3 P21000,OOF,MQ2,MNQZ3,21000.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42213644,MQ2Z3 P21500,OOF,MQ2,MNQZ3,21500.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42209872,MQ2Z3 P3500,OOF,MQ2,MNQZ3,3500.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42213649,MQ2Z3 P4000,OOF,MQ2,MNQZ3,4000.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42205750,MQ2Z3 P4500,OOF,MQ2,MNQZ3,4500.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42193478,MQ2Z3 P5000,OOF,MQ2,MNQZ3,5000.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42222342,MQ2Z3 P5500,OOF,MQ2,MNQZ3,5500.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42199026,MQ2Z3 P6000,OOF,MQ2,MNQZ3,6000.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42209860,MQ2Z3 P6500,OOF,MQ2,MNQZ3,6500.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42193342,MQ2Z3 P7000,OOF,MQ2,MNQZ3,7000.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42217281,MQ2Z3 P7500,OOF,MQ2,MNQZ3,7500.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42193343,MQ2Z3 P8000,OOF,MQ2,MNQZ3,8000.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42199027,MQ2Z3 P8500,OOF,MQ2,MNQZ3,8500.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42222343,MQ2Z3 P9000,OOF,MQ2,MNQZ3,9000.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42246487,MQ2Z3 P9250,OOF,MQ2,MNQZ3,9250.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42217283,MQ2Z3 P9500,OOF,MQ2,MNQZ3,9500.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42199028,MQ2Z3 P9750,OOF,MQ2,MNQZ3,9750.0,2023-12-08 21:00:00+00:00,28
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42117757,MQ3Z3 P10000,OOF,MQ3,MNQH4,10000.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42114819,MQ3Z3 P10250,OOF,MQ3,MNQH4,10250.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42166319,MQ3Z3 P10500,OOF,MQ3,MNQH4,10500.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42114818,MQ3Z3 P10750,OOF,MQ3,MNQH4,10750.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42128666,MQ3Z3 P11000,OOF,MQ3,MNQH4,11000.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42117796,MQ3Z3 P11250,OOF,MQ3,MNQH4,11250.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42117797,MQ3Z3 P11500,OOF,MQ3,MNQH4,11500.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42255728,MQ3Z3 P11600,OOF,MQ3,MNQH4,11600.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42257278,MQ3Z3 P11700,OOF,MQ3,MNQH4,11700.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42166322,MQ3Z3 P11750,OOF,MQ3,MNQH4,11750.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42243329,MQ3Z3 P11800,OOF,MQ3,MNQH4,11800.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42243328,MQ3Z3 P11900,OOF,MQ3,MNQH4,11900.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42114822,MQ3Z3 P12000,OOF,MQ3,MNQH4,12000.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42250091,MQ3Z3 P12100,OOF,MQ3,MNQH4,12100.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42225842,MQ3Z3 P12200,OOF,MQ3,MNQH4,12200.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42111858,MQ3Z3 P12250,OOF,MQ3,MNQH4,12250.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42222417,MQ3Z3 P12300,OOF,MQ3,MNQH4,12300.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42207859,MQ3Z3 P12400,OOF,MQ3,MNQH4,12400.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42114823,MQ3Z3 P12500,OOF,MQ3,MNQH4,12500.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42182023,MQ3Z3 P12600,OOF,MQ3,MNQH4,12600.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42201975,MQ3Z3 P12700,OOF,MQ3,MNQH4,12700.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42117798,MQ3Z3 P12750,OOF,MQ3,MNQH4,12750.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42213928,MQ3Z3 P12800,OOF,MQ3,MNQH4,12800.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42190875,MQ3Z3 P12900,OOF,MQ3,MNQH4,12900.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42128667,MQ3Z3 P13000,OOF,MQ3,MNQH4,13000.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42190874,MQ3Z3 P13100,OOF,MQ3,MNQH4,13100.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42213927,MQ3Z3 P13200,OOF,MQ3,MNQH4,13200.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42114824,MQ3Z3 P13250,OOF,MQ3,MNQH4,13250.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42182025,MQ3Z3 P13300,OOF,MQ3,MNQH4,13300.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42207848,MQ3Z3 P13400,OOF,MQ3,MNQH4,13400.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42111855,MQ3Z3 P13500,OOF,MQ3,MNQH4,13500.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42190865,MQ3Z3 P13600,OOF,MQ3,MNQH4,13600.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42202356,MQ3Z3 P13700,OOF,MQ3,MNQH4,13700.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42166318,MQ3Z3 P13750,OOF,MQ3,MNQH4,13750.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42233667,MQ3Z3 P13800,OOF,MQ3,MNQH4,13800.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42233659,MQ3Z3 P13900,OOF,MQ3,MNQH4,13900.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42114817,MQ3Z3 P14000,OOF,MQ3,MNQH4,14000.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42233089,MQ3Z3 P14100,OOF,MQ3,MNQH4,14100.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42207849,MQ3Z3 P14200,OOF,MQ3,MNQH4,14200.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42133449,MQ3Z3 P14250,OOF,MQ3,MNQH4,14250.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42213925,MQ3Z3 P14300,OOF,MQ3,MNQH4,14300.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42233662,MQ3Z3 P14400,OOF,MQ3,MNQH4,14400.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42128626,MQ3Z3 P14500,OOF,MQ3,MNQH4,14500.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42207853,MQ3Z3 P14600,OOF,MQ3,MNQH4,14600.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42182020,MQ3Z3 P14700,OOF,MQ3,MNQH4,14700.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42133450,MQ3Z3 P14750,OOF,MQ3,MNQH4,14750.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42190866,MQ3Z3 P14800,OOF,MQ3,MNQH4,14800.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42233660,MQ3Z3 P14900,OOF,MQ3,MNQH4,14900.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42137890,MQ3Z3 P15000,OOF,MQ3,MNQH4,15000.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42201970,MQ3Z3 P15100,OOF,MQ3,MNQH4,15100.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42201969,MQ3Z3 P15200,OOF,MQ3,MNQH4,15200.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42154847,MQ3Z3 P15250,OOF,MQ3,MNQH4,15250.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42207851,MQ3Z3 P15300,OOF,MQ3,MNQH4,15300.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42233661,MQ3Z3 P15400,OOF,MQ3,MNQH4,15400.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42154844,MQ3Z3 P15500,OOF,MQ3,MNQH4,15500.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42182018,MQ3Z3 P15600,OOF,MQ3,MNQH4,15600.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42233092,MQ3Z3 P15700,OOF,MQ3,MNQH4,15700.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42111857,MQ3Z3 P15750,OOF,MQ3,MNQH4,15750.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42182019,MQ3Z3 P15800,OOF,MQ3,MNQH4,15800.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42207852,MQ3Z3 P15900,OOF,MQ3,MNQH4,15900.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42154845,MQ3Z3 P16000,OOF,MQ3,MNQH4,16000.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42190867,MQ3Z3 P16100,OOF,MQ3,MNQH4,16100.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42190870,MQ3Z3 P16200,OOF,MQ3,MNQH4,16200.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42137891,MQ3Z3 P16250,OOF,MQ3,MNQH4,16250.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42233663,MQ3Z3 P16300,OOF,MQ3,MNQH4,16300.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42233096,MQ3Z3 P16400,OOF,MQ3,MNQH4,16400.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42117758,MQ3Z3 P16500,OOF,MQ3,MNQH4,16500.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42201973,MQ3Z3 P16600,OOF,MQ3,MNQH4,16600.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42233664,MQ3Z3 P16700,OOF,MQ3,MNQH4,16700.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42128275,MQ3Z3 P16750,OOF,MQ3,MNQH4,16750.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42233665,MQ3Z3 P16800,OOF,MQ3,MNQH4,16800.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42190871,MQ3Z3 P16900,OOF,MQ3,MNQH4,16900.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42128623,MQ3Z3 P17000,OOF,MQ3,MNQH4,17000.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42195240,MQ3Z3 P17100,OOF,MQ3,MNQH4,17100.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42117795,MQ3Z3 P17250,OOF,MQ3,MNQH4,17250.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42154846,MQ3Z3 P17500,OOF,MQ3,MNQH4,17500.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42166320,MQ3Z3 P17750,OOF,MQ3,MNQH4,17750.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42128663,MQ3Z3 P18000,OOF,MQ3,MNQH4,18000.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42114820,MQ3Z3 P18250,OOF,MQ3,MNQH4,18250.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42154848,MQ3Z3 P18500,OOF,MQ3,MNQH4,18500.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42154849,MQ3Z3 P18750,OOF,MQ3,MNQH4,18750.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42128664,MQ3Z3 P19000,OOF,MQ3,MNQH4,19000.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42166321,MQ3Z3 P19500,OOF,MQ3,MNQH4,19500.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42114821,MQ3Z3 P20000,OOF,MQ3,MNQH4,20000.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42128665,MQ3Z3 P20500,OOF,MQ3,MNQH4,20500.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42154850,MQ3Z3 P21000,OOF,MQ3,MNQH4,21000.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42137892,MQ3Z3 P21500,OOF,MQ3,MNQH4,21500.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42133451,MQ3Z3 P22000,OOF,MQ3,MNQH4,22000.0,2023-12-15 21:00:00+00:00,35
2023-11-10,below_15,14.17,9.0,available,2023-11-10 00:00:00+00:00,42156874,MQ3Z3 P3000,OOF,MQ3,MNQH4,3000.0,2023-12-15 21:00:00+00:00,35
