robustness_rank,normal_observations,normal_failures,normal_failure_rate,elevated_observations,elevated_share,elevated_failures,elevated_failure_rate,elevated_rate_lift_vs_normal,elevated_failure_capture,odds_ratio,fisher_p_value,2005_2012_elevated_observations,2005_2012_elevated_failures,2005_2012_elevated_failure_rate,2005_2012_normal_failure_rate,2005_2012_lift,2013_2019_elevated_observations,2013_2019_elevated_failures,2013_2019_elevated_failure_rate,2013_2019_normal_failure_rate,2013_2019_lift,2020_2026_elevated_observations,2020_2026_elevated_failures,2020_2026_elevated_failure_rate,2020_2026_normal_failure_rate,2020_2026_lift,rolling4w_atr_threshold,weekly_atr_threshold,sma_length_weeks,elevated_score_cutoff,higher_risk_subperiods,minimum_subperiod_lift,median_subperiod_lift,cluster_tests_higher,cluster_test_count,minimum_cluster_removal_lift,median_cluster_removal_lift,is_anchor_definition,classification
233,473,6,0.012684989429175475,627,0.57,14,0.022328548644338118,1.760233918128655,0.7,1.7775965198477433,0.26333420881926606,234,7,0.029914529914529916,0.012121212121212121,2.467948717948718,195,1,0.005128205128205128,0.011764705882352941,0.4358974358974359,198,6,0.030303030303030304,0.014492753623188406,2.090909090909091,1.1,1.2,40,1,2,0.4358974358974359,2.090909090909091,13,13,1.2770562770562768,1.6583063646170442,False,Supportive
234,472,6,0.012711864406779662,628,0.5709090909090909,14,0.022292993630573247,1.7537154989384287,0.7,1.770901194353963,0.26402679663041384,236,7,0.029661016949152543,0.012269938650306749,2.417372881355932,193,1,0.0051813471502590676,0.011627906976744186,0.4455958549222798,199,6,0.03015075376884422,0.014598540145985401,2.0653266331658293,1.1,1.2,50,1,2,0.4455958549222798,2.0653266331658293,13,13,1.2770562770562768,1.6521270866989768,False,Supportive
235,469,6,0.01279317697228145,631,0.5736363636363636,14,0.022187004754358162,1.734284204965663,0.7,1.750945434900054,0.3617472857580389,237,7,0.029535864978902954,0.012345679012345678,2.3924050632911396,195,1,0.005128205128205128,0.011764705882352941,0.4358974358974359,199,6,0.03015075376884422,0.014598540145985401,2.0653266331658293,1.1,1.2,45,1,2,0.4358974358974359,2.0653266331658293,13,13,1.2580645161290323,1.6337084673097535,False,Supportive
236,538,7,0.013011152416356878,562,0.5109090909090909,13,0.023131672597864767,1.7778342653787491,0.65,1.7962529274004684,0.26109180073287164,209,6,0.028708133971291867,0.015789473684210527,1.8181818181818181,170,1,0.0058823529411764705,0.010256410256410256,0.5735294117647058,183,6,0.03278688524590164,0.013071895424836602,2.5081967213114753,1.15,1.25,30,1,2,0.5735294117647058,1.8181818181818181,13,13,1.2438646344613795,1.667786101782485,False,Supportive
237,536,7,0.013059701492537313,564,0.5127272727272727,13,0.02304964539007092,1.7649442755825735,0.65,1.782991962665284,0.2619276239983932,208,6,0.028846153846153848,0.015706806282722512,1.8365384615384617,171,1,0.005847953216374269,0.010309278350515464,0.5672514619883041,185,6,0.032432432432432434,0.013245033112582781,2.448648648648649,1.15,1.25,35,1,2,0.5672514619883041,1.8365384615384617,13,13,1.2347490347490346,1.6555984555984558,False,Supportive
238,530,7,0.013207547169811321,570,0.5181818181818182,13,0.02280701754385965,1.7268170426065164,0.65,1.7437804565273147,0.2651996552019258,213,6,0.028169014084507043,0.016129032258064516,1.7464788732394367,173,1,0.005780346820809248,0.010416666666666666,0.5549132947976879,184,6,0.03260869565217391,0.013157894736842105,2.4782608695652173,1.15,1.25,40,1,2,0.5549132947976879,1.7464788732394367,13,13,1.2122448979591836,1.6195569136745607,False,Supportive
239,529,7,0.013232514177693762,571,0.519090909090909,13,0.02276707530647986,1.7205404053039781,0.65,1.737327188940092,0.26585593034858895,214,6,0.028037383177570093,0.016216216216216217,1.7289719626168223,171,1,0.005847953216374269,0.010309278350515464,0.5672514619883041,186,6,0.03225806451612903,0.013333333333333334,2.419354838709677,1.15,1.25,50,1,2,0.5672514619883041,1.7289719626168223,13,13,1.2122448979591836,1.6136248093543468,False,Supportive
240,526,7,0.013307984790874524,574,0.5218181818181818,13,0.02264808362369338,1.701841712294674,0.65,1.7181054239877769,0.2680136729491633,215,6,0.027906976744186046,0.016304347826086956,1.7116279069767442,173,1,0.005780346820809248,0.010416666666666666,0.5549132947976879,186,6,0.03225806451612903,0.013333333333333334,2.419354838709677,1.15,1.25,45,1,2,0.5549132947976879,1.7116279069767442,13,13,1.1945288753799392,1.5959544879898864,False,Supportive
241,515,7,0.013592233009708738,585,0.5318181818181819,13,0.022222222222222223,1.634920634920635,0.65,1.6493506493506493,0.36741491950527355,221,6,0.027149321266968326,0.016853932584269662,1.6108597285067874,175,1,0.005714285714285714,0.010526315789473684,0.5428571428571428,189,6,0.031746031746031744,0.013605442176870748,2.3333333333333335,1.1,1.3,30,1,2,0.5428571428571428,1.6108597285067874,13,13,1.147080745341615,1.5327380952380951,False,Supportive
242,514,7,0.013618677042801557,586,0.5327272727272727,13,0.02218430034129693,1.628961482203803,0.65,1.643231114435303,0.36766397905711856,219,6,0.0273972602739726,0.016666666666666666,1.643835616438356,176,1,0.005681818181818182,0.010582010582010581,0.5369318181818182,191,6,0.031413612565445025,0.013793103448275862,2.277486910994764,1.1,1.3,35,1,2,0.5369318181818182,1.643835616438356,13,13,1.1428571428571428,1.5271106709581581,False,Supportive
243,509,7,0.0137524557956778,591,0.5372727272727272,13,0.021996615905245348,1.5994682136814118,0.65,1.6129510627780523,0.36939755170315824,223,6,0.026905829596412557,0.017045454545454544,1.57847533632287,178,1,0.0056179775280898875,0.0106951871657754,0.5252808988764045,190,6,0.031578947368421054,0.0136986301369863,2.305263157894737,1.1,1.3,40,1,2,0.5252808988764045,1.57847533632287,13,13,1.1261083743842364,1.4992636229749632,False,Supportive
244,508,7,0.013779527559055118,592,0.5381818181818182,13,0.02195945945945946,1.5936293436293438,0.65,1.6069578090303478,0.3698416778543717,225,6,0.02666666666666667,0.017241379310344827,1.5466666666666669,176,1,0.005681818181818182,0.010582010582010581,0.5369318181818182,191,6,0.031413612565445025,0.013793103448275862,2.277486910994764,1.1,1.3,50,1,2,0.5369318181818182,1.5466666666666669,13,13,1.1261083743842364,1.4937515314873806,False,Supportive
245,505,7,0.013861386138613862,595,0.5409090909090909,13,0.021848739495798318,1.5762304921968786,0.65,1.589101620029455,0.3713680624325142,226,6,0.02654867256637168,0.017341040462427744,1.5309734513274338,178,1,0.0056179775280898875,0.0106951871657754,0.5252808988764045,191,6,0.031413612565445025,0.013793103448275862,2.277486910994764,1.1,1.3,45,1,2,0.5252808988764045,1.5309734513274338,13,13,1.1095890410958904,1.477328132618235,False,Supportive
246,498,7,0.014056224899598393,602,0.5472727272727272,13,0.02159468438538206,1.5363075462743236,0.65,1.5481445549357264,0.3760533307945867,226,6,0.02654867256637168,0.017341040462427744,1.5309734513274338,182,1,0.005494505494505495,0.01092896174863388,0.5027472527472527,194,6,0.030927835051546393,0.014084507042253521,2.195876288659794,1.1,1.25,30,1,2,0.5027472527472527,1.5309734513274338,13,13,1.0772200772200773,1.439653095639605,False,Supportive
247,496,7,0.014112903225806451,604,0.5490909090909091,13,0.02152317880794702,1.5250709555345316,0.65,1.5366207396664249,0.4973346953433945,225,6,0.02666666666666667,0.017241379310344827,1.5466666666666669,183,1,0.00546448087431694,0.01098901098901099,0.49726775956284147,196,6,0.030612244897959183,0.014285714285714285,2.142857142857143,1.1,1.25,35,1,2,0.49726775956284147,1.5466666666666669,13,13,1.0692640692640694,1.4290516206482595,False,Supportive
248,1060,17,0.016037735849056604,40,0.03636363636363636,3,0.075,4.676470588235294,0.15,4.97456279809221,0.03306098506116737,18,2,0.1111111111111111,0.01837270341207349,6.0476190476190474,10,0,0.0,0.008450704225352112,0.0,12,1,0.08333333333333333,0.021604938271604937,3.857142857142857,1.2,1.3,40,3,2,0.0,3.857142857142857,13,13,2.066666666666667,4.926562499999999,False,Weak or unstable
249,1060,17,0.016037735849056604,40,0.03636363636363636,3,0.075,4.676470588235294,0.15,4.97456279809221,0.03306098506116737,18,2,0.1111111111111111,0.01837270341207349,6.0476190476190474,10,0,0.0,0.008450704225352112,0.0,12,1,0.08333333333333333,0.021604938271604937,3.857142857142857,1.25,1.3,35,3,2,0.0,3.857142857142857,13,13,2.066666666666667,4.926562499999999,False,Weak or unstable
250,1060,17,0.016037735849056604,40,0.03636363636363636,3,0.075,4.676470588235294,0.15,4.97456279809221,0.03306098506116737,17,2,0.11764705882352941,0.01832460732984293,6.420168067226891,11,0,0.0,0.00847457627118644,0.0,12,1,0.08333333333333333,0.021604938271604937,3.857142857142857,1.3,1.2,40,3,2,0.0,3.857142857142857,13,13,2.066666666666667,4.926562499999999,False,Weak or unstable
251,1060,17,0.016037735849056604,40,0.03636363636363636,3,0.075,4.676470588235294,0.15,4.97456279809221,0.03306098506116737,18,2,0.1111111111111111,0.01837270341207349,6.0476190476190474,10,0,0.0,0.008450704225352112,0.0,12,1,0.08333333333333333,0.021604938271604937,3.857142857142857,1.3,1.25,35,3,2,0.0,3.857142857142857,13,13,2.066666666666667,4.926562499999999,False,Weak or unstable
252,1059,17,0.016052880075542966,41,0.03727272727272727,3,0.07317073170731707,4.558106169296987,0.15,4.8390092879256965,0.03525846390846425,19,2,0.10526315789473684,0.018421052631578946,5.714285714285714,10,0,0.0,0.008450704225352112,0.0,12,1,0.08333333333333333,0.021604938271604937,3.857142857142857,1.2,1.3,35,3,2,0.0,3.857142857142857,13,13,2.005714285714286,4.801829268292683,False,Weak or unstable
253,1059,17,0.016052880075542966,41,0.03727272727272727,3,0.07317073170731707,4.558106169296987,0.15,4.8390092879256965,0.03525846390846425,17,2,0.11764705882352941,0.01832460732984293,6.420168067226891,11,0,0.0,0.00847457627118644,0.0,13,1,0.07692307692307693,0.021671826625386997,3.5494505494505497,1.3,1.15,40,3,2,0.0,3.5494505494505497,13,13,2.005714285714286,4.801829268292683,False,Weak or unstable
254,1059,17,0.016052880075542966,41,0.03727272727272727,3,0.07317073170731707,4.558106169296987,0.15,4.8390092879256965,0.03525846390846425,18,2,0.1111111111111111,0.01837270341207349,6.0476190476190474,11,0,0.0,0.00847457627118644,0.0,12,1,0.08333333333333333,0.021604938271604937,3.857142857142857,1.3,1.2,35,3,2,0.0,3.857142857142857,13,13,2.005714285714286,4.801829268292683,False,Weak or unstable
255,1059,17,0.016052880075542966,41,0.03727272727272727,3,0.07317073170731707,4.558106169296987,0.15,4.8390092879256965,0.03525846390846425,18,2,0.1111111111111111,0.01837270341207349,6.0476190476190474,11,0,0.0,0.00847457627118644,0.0,12,1,0.08333333333333333,0.021604938271604937,3.857142857142857,1.3,1.3,30,3,2,0.0,3.857142857142857,13,13,2.005714285714286,4.801829268292683,False,Weak or unstable
256,1058,17,0.01606805293005671,42,0.038181818181818185,3,0.07142857142857142,4.4453781512605035,0.15,4.710407239819005,0.03753154909560788,18,2,0.1111111111111111,0.01837270341207349,6.0476190476190474,11,0,0.0,0.00847457627118644,0.0,13,1,0.07692307692307693,0.021671826625386997,3.5494505494505497,1.3,1.15,35,3,2,0.0,3.5494505494505497,13,13,1.948148148148148,4.801829268292683,False,Weak or unstable
257,1057,17,0.01608325449385052,43,0.03909090909090909,3,0.06976744186046512,4.337893296853625,0.15,4.588235294117647,0.039879938286352,19,2,0.10526315789473684,0.018421052631578946,5.714285714285714,11,0,0.0,0.00847457627118644,0.0,13,1,0.07692307692307693,0.021671826625386997,3.5494505494505497,1.25,1.25,40,3,2,0.0,3.5494505494505497,13,13,1.8936936936936937,4.569767441860465,False,Weak or unstable
258,1056,17,0.016098484848484848,44,0.04,3,0.06818181818181818,4.235294117647059,0.15,4.472022955523673,0.04230327087998054,19,2,0.10526315789473684,0.018421052631578946,5.714285714285714,12,0,0.0,0.0084985835694051,0.0,13,1,0.07692307692307693,0.021671826625386997,3.5494505494505497,1.25,1.2,40,3,2,0.0,3.5494505494505497,13,13,1.8421052631578947,4.4616477272727275,False,Weak or unstable
259,1056,17,0.016098484848484848,44,0.04,3,0.06818181818181818,4.235294117647059,0.15,4.472022955523673,0.04230327087998054,20,2,0.1,0.018469656992084433,5.414285714285715,11,0,0.0,0.00847457627118644,0.0,13,1,0.07692307692307693,0.021671826625386997,3.5494505494505497,1.25,1.25,35,3,2,0.0,3.5494505494505497,13,13,1.8421052631578947,4.4616477272727275,False,Weak or unstable
260,1056,17,0.016098484848484848,44,0.04,3,0.06818181818181818,4.235294117647059,0.15,4.472022955523673,0.04230327087998054,20,2,0.1,0.018469656992084433,5.414285714285715,12,0,0.0,0.0084985835694051,0.0,12,1,0.08333333333333333,0.021604938271604937,3.857142857142857,1.25,1.3,30,3,2,0.0,3.857142857142857,13,13,1.8421052631578947,4.4616477272727275,False,Weak or unstable
261,1055,17,0.016113744075829384,45,0.04090909090909091,3,0.06666666666666667,4.137254901960785,0.15,4.361344537815126,0.04480113056726231,20,2,0.1,0.018469656992084433,5.414285714285715,11,0,0.0,0.00847457627118644,0.0,14,1,0.07142857142857142,0.021739130434782608,3.2857142857142856,1.15,1.3,40,3,2,0.0,3.2857142857142856,13,13,1.793162393162393,4.358333333333333,False,Weak or unstable
262,1055,17,0.016113744075829384,45,0.04090909090909091,3,0.06666666666666667,4.137254901960785,0.15,4.361344537815126,0.04480113056726231,21,2,0.09523809523809523,0.018518518518518517,5.142857142857143,12,0,0.0,0.0084985835694051,0.0,12,1,0.08333333333333333,0.021604938271604937,3.857142857142857,1.2,1.3,30,3,2,0.0,3.857142857142857,13,13,1.793162393162393,4.358333333333333,False,Weak or unstable
263,1055,17,0.016113744075829384,45,0.04090909090909091,3,0.06666666666666667,4.137254901960785,0.15,4.361344537815126,0.04480113056726231,20,2,0.1,0.018469656992084433,5.414285714285715,12,0,0.0,0.0084985835694051,0.0,13,1,0.07692307692307693,0.021671826625386997,3.5494505494505497,1.25,1.2,35,3,2,0.0,3.5494505494505497,13,13,1.793162393162393,4.358333333333333,False,Weak or unstable
264,1055,17,0.016113744075829384,45,0.04090909090909091,3,0.06666666666666667,4.137254901960785,0.15,4.361344537815126,0.04480113056726231,20,2,0.1,0.018469656992084433,5.414285714285715,13,0,0.0,0.008522727272727272,0.0,12,1,0.08333333333333333,0.021604938271604937,3.857142857142857,1.3,1.25,30,3,2,0.0,3.857142857142857,13,13,1.793162393162393,4.4616477272727275,False,Weak or unstable
265,1054,17,0.016129032258064516,46,0.04181818181818182,3,0.06521739130434782,4.043478260869565,0.15,4.255813953488372,0.047373047816086956,21,2,0.09523809523809523,0.018518518518518517,5.142857142857143,11,0,0.0,0.00847457627118644,0.0,14,1,0.07142857142857142,0.021739130434782608,3.2857142857142856,1.2,1.25,40,3,2,0.0,3.2857142857142856,13,13,1.7466666666666668,4.259510869565217,False,Weak or unstable
266,1054,17,0.016129032258064516,46,0.04181818181818182,3,0.06521739130434782,4.043478260869565,0.15,4.255813953488372,0.047373047816086956,20,2,0.1,0.018469656992084433,5.414285714285715,12,0,0.0,0.0084985835694051,0.0,14,1,0.07142857142857142,0.021739130434782608,3.2857142857142856,1.25,1.15,40,3,2,0.0,3.2857142857142856,13,13,1.7466666666666668,4.259510869565217,False,Weak or unstable
267,1054,17,0.016129032258064516,46,0.04181818181818182,3,0.06521739130434782,4.043478260869565,0.15,4.255813953488372,0.047373047816086956,20,2,0.1,0.018469656992084433,5.414285714285715,14,0,0.0,0.008547008547008548,0.0,12,1,0.08333333333333333,0.021604938271604937,3.857142857142857,1.3,1.2,30,3,2,0.0,3.857142857142857,13,13,1.7466666666666668,4.358333333333333,False,Weak or unstable
268,1052,16,0.015209125475285171,48,0.04363636363636364,4,0.08333333333333333,5.479166666666666,0.2,5.886363636363637,0.00924215877418845,20,3,0.15,0.0158311345646438,9.475,12,0,0.0,0.0084985835694051,0.0,16,1,0.0625,0.021875,2.857142857142857,1.3,1.1,40,3,2,0.0,2.857142857142857,13,13,1.7024390243902439,5.794444444444444,False,Weak or unstable
269,1053,17,0.016144349477682812,47,0.042727272727272725,3,0.06382978723404255,3.9536921151439293,0.15,4.1550802139037435,0.05001850228830177,22,2,0.09090909090909091,0.01856763925729443,4.896103896103896,11,0,0.0,0.00847457627118644,0.0,14,1,0.07142857142857142,0.021739130434782608,3.2857142857142856,1.1,1.3,40,3,2,0.0,3.2857142857142856,13,13,1.7024390243902439,4.164893617021277,False,Weak or unstable
270,1053,17,0.016144349477682812,47,0.042727272727272725,3,0.06382978723404255,3.9536921151439293,0.15,4.1550802139037435,0.05001850228830177,21,2,0.09523809523809523,0.018518518518518517,5.142857142857143,11,0,0.0,0.00847457627118644,0.0,15,1,0.06666666666666667,0.021806853582554516,3.0571428571428574,1.15,1.3,35,3,2,0.0,3.0571428571428574,13,13,1.7024390243902439,4.164893617021277,False,Weak or unstable
271,1053,17,0.016144349477682812,47,0.042727272727272725,3,0.06382978723404255,3.9536921151439293,0.15,4.1550802139037435,0.05001850228830177,21,2,0.09523809523809523,0.018518518518518517,5.142857142857143,12,0,0.0,0.0084985835694051,0.0,14,1,0.07142857142857142,0.021739130434782608,3.2857142857142856,1.2,1.2,40,3,2,0.0,3.2857142857142856,13,13,1.7024390243902439,4.164893617021277,False,Weak or unstable
272,1053,17,0.016144349477682812,47,0.042727272727272725,3,0.06382978723404255,3.9536921151439293,0.15,4.1550802139037435,0.05001850228830177,22,2,0.09090909090909091,0.01856763925729443,4.896103896103896,11,0,0.0,0.00847457627118644,0.0,14,1,0.07142857142857142,0.021739130434782608,3.2857142857142856,1.2,1.25,35,3,2,0.0,3.2857142857142856,13,13,1.7024390243902439,4.259510869565217,False,Weak or unstable
273,1053,17,0.016144349477682812,47,0.042727272727272725,3,0.06382978723404255,3.9536921151439293,0.15,4.1550802139037435,0.05001850228830177,21,2,0.09523809523809523,0.018518518518518517,5.142857142857143,12,0,0.0,0.0084985835694051,0.0,14,1,0.07142857142857142,0.021739130434782608,3.2857142857142856,1.25,1.15,35,3,2,0.0,3.2857142857142856,13,13,1.7024390243902439,4.259510869565217,False,Weak or unstable
274,1053,17,0.016144349477682812,47,0.042727272727272725,3,0.06382978723404255,3.9536921151439293,0.15,4.1550802139037435,0.05001850228830177,20,2,0.1,0.018469656992084433,5.414285714285715,14,0,0.0,0.008547008547008548,0.0,13,1,0.07692307692307693,0.021671826625386997,3.5494505494505497,1.3,1.15,30,3,2,0.0,3.5494505494505497,13,13,1.7024390243902439,4.259510869565217,False,Weak or unstable
275,1052,17,0.016159695817490494,48,0.04363636363636364,3,0.0625,3.8676470588235294,0.15,4.0588235294117645,0.052736925189242695,22,2,0.09090909090909091,0.01856763925729443,4.896103896103896,12,0,0.0,0.0084985835694051,0.0,14,1,0.07142857142857142,0.021739130434782608,3.2857142857142856,1.2,1.2,35,3,2,0.0,3.2857142857142856,13,13,1.6603174603174604,4.164893617021277,False,Weak or unstable
276,1051,17,0.016175071360608945,49,0.04454545454545455,3,0.061224489795918366,3.785114045618247,0.15,3.9667519181585678,0.05552770155142535,22,2,0.09090909090909091,0.01856763925729443,4.896103896103896,12,0,0.0,0.0084985835694051,0.0,15,1,0.06666666666666667,0.021806853582554516,3.0571428571428574,1.2,1.15,40,3,2,0.0,3.0571428571428574,13,13,1.62015503875969,3.987244897959184,False,Weak or unstable
277,1051,17,0.016175071360608945,49,0.04454545454545455,3,0.061224489795918366,3.785114045618247,0.15,3.9667519181585678,0.05552770155142535,22,2,0.09090909090909091,0.01856763925729443,4.896103896103896,14,0,0.0,0.008547008547008548,0.0,13,1,0.07692307692307693,0.021671826625386997,3.5494505494505497,1.25,1.25,30,3,2,0.0,3.5494505494505497,13,13,1.62015503875969,4.07421875,False,Weak or unstable
278,1049,16,0.015252621544327931,51,0.046363636363636364,4,0.0784313725490196,5.142156862745098,0.2,5.49468085106383,0.011454736863525347,21,3,0.14285714285714285,0.015873015873015872,9.0,13,0,0.0,0.008522727272727272,0.0,17,1,0.058823529411764705,0.0219435736677116,2.680672268907563,1.3,1.1,35,3,2,0.0,2.680672268907563,13,13,1.5818181818181818,5.5520000000000005,False,Weak or unstable
279,1050,17,0.01619047619047619,50,0.045454545454545456,3,0.06,3.7058823529411766,0.15,3.8785982478097623,0.058390172453835355,24,2,0.08333333333333333,0.018666666666666668,4.4642857142857135,11,0,0.0,0.00847457627118644,0.0,15,1,0.06666666666666667,0.021806853582554516,3.0571428571428574,1.1,1.3,35,3,2,0.0,3.0571428571428574,13,13,1.5818181818181818,3.90375,False,Weak or unstable
280,1050,17,0.01619047619047619,50,0.045454545454545456,3,0.06,3.7058823529411766,0.15,3.8785982478097623,0.058390172453835355,23,2,0.08695652173913043,0.018617021276595744,4.670807453416149,12,0,0.0,0.0084985835694051,0.0,15,1,0.06666666666666667,0.021806853582554516,3.0571428571428574,1.2,1.15,35,3,2,0.0,3.0571428571428574,13,13,1.5818181818181818,3.987244897959184,False,Weak or unstable
281,1050,17,0.01619047619047619,50,0.045454545454545456,3,0.06,3.7058823529411766,0.15,3.8785982478097623,0.058390172453835355,22,2,0.09090909090909091,0.01856763925729443,4.896103896103896,15,0,0.0,0.008571428571428572,0.0,13,1,0.07692307692307693,0.021671826625386997,3.5494505494505497,1.25,1.2,30,3,2,0.0,3.5494505494505497,13,13,1.5818181818181818,3.987244897959184,False,Weak or unstable
282,1049,17,0.016205910390848427,51,0.046363636363636364,3,0.058823529411764705,3.629757785467128,0.15,3.7941176470588234,0.061323637178229695,23,2,0.08695652173913043,0.018617021276595744,4.670807453416149,13,0,0.0,0.008522727272727272,0.0,15,1,0.06666666666666667,0.021806853582554516,3.0571428571428574,1.15,1.3,30,3,2,0.0,3.0571428571428574,13,13,1.5451851851851852,3.8235294117647056,False,Weak or unstable
283,1047,16,0.015281757402101241,53,0.04818181818181818,4,0.07547169811320754,4.938679245283019,0.2,5.260204081632653,0.01310746467087176,23,3,0.13043478260869565,0.015957446808510637,8.173913043478262,13,0,0.0,0.008522727272727272,0.0,17,1,0.058823529411764705,0.0219435736677116,2.680672268907563,1.25,1.1,40,3,2,0.0,2.680672268907563,13,13,1.5101449275362318,5.222641509433962,False,Weak or unstable
284,1048,17,0.016221374045801526,52,0.04727272727272727,3,0.057692307692307696,3.556561085972851,0.15,3.7130852340936373,0.0643273553038367,24,2,0.08333333333333333,0.018666666666666668,4.4642857142857135,12,0,0.0,0.0084985835694051,0.0,16,1,0.0625,0.021875,2.857142857142857,1.15,1.25,40,3,2,0.0,2.857142857142857,13,13,1.5101449275362318,3.746394230769231,False,Weak or unstable
285,1048,17,0.016221374045801526,52,0.04727272727272727,3,0.057692307692307696,3.556561085972851,0.15,3.7130852340936373,0.0643273553038367,24,2,0.08333333333333333,0.018666666666666668,4.4642857142857135,14,0,0.0,0.008547008547008548,0.0,14,1,0.07142857142857142,0.021739130434782608,3.2857142857142856,1.2,1.25,30,3,2,0.0,3.2857142857142856,13,13,1.5101449275362318,3.8235294117647056,False,Weak or unstable
286,1048,17,0.016221374045801526,52,0.04727272727272727,3,0.057692307692307696,3.556561085972851,0.15,3.7130852340936373,0.0643273553038367,23,2,0.08695652173913043,0.018617021276595744,4.670807453416149,15,0,0.0,0.008571428571428572,0.0,14,1,0.07142857142857142,0.021739130434782608,3.2857142857142856,1.25,1.15,30,3,2,0.0,3.2857142857142856,13,13,1.5101449275362318,3.8235294117647056,False,Weak or unstable
287,1047,17,0.01623686723973257,53,0.04818181818181818,3,0.05660377358490566,3.4861265260821312,0.15,3.635294117647059,0.06740054874181457,24,2,0.08333333333333333,0.018666666666666668,4.4642857142857135,13,0,0.0,0.008522727272727272,0.0,16,1,0.0625,0.021875,2.857142857142857,1.15,1.2,40,3,2,0.0,2.857142857142857,13,13,1.476595744680851,3.672169811320755,False,Weak or unstable
288,1047,17,0.01623686723973257,53,0.04818181818181818,3,0.05660377358490566,3.4861265260821312,0.15,3.635294117647059,0.06740054874181457,24,2,0.08333333333333333,0.018666666666666668,4.4642857142857135,15,0,0.0,0.008571428571428572,0.0,14,1,0.07142857142857142,0.021739130434782608,3.2857142857142856,1.2,1.2,30,3,2,0.0,3.2857142857142856,13,13,1.476595744680851,3.746394230769231,False,Weak or unstable
289,1046,17,0.016252390057361378,54,0.04909090909090909,3,0.05555555555555555,3.4183006535947706,0.15,3.5605536332179932,0.07054240371080557,26,2,0.07692307692307693,0.01876675603217158,4.098901098901099,13,0,0.0,0.008522727272727272,0.0,15,1,0.06666666666666667,0.021806853582554516,3.0571428571428574,1.1,1.3,30,3,2,0.0,3.0571428571428574,13,13,1.4444444444444442,3.600694444444444,False,Weak or unstable
290,1046,17,0.016252390057361378,54,0.04909090909090909,3,0.05555555555555555,3.4183006535947706,0.15,3.5605536332179932,0.07054240371080557,25,2,0.08,0.01871657754010695,4.274285714285715,12,0,0.0,0.0084985835694051,0.0,17,1,0.058823529411764705,0.0219435736677116,2.680672268907563,1.15,1.25,35,3,2,0.0,2.680672268907563,13,13,1.4444444444444442,3.672169811320755,False,Weak or unstable
291,1044,16,0.01532567049808429,56,0.05090909090909091,4,0.07142857142857142,4.660714285714286,0.2,4.9423076923076925,0.01586541169832146,25,3,0.12,0.016042780748663103,7.479999999999999,13,0,0.0,0.008522727272727272,0.0,18,1,0.05555555555555555,0.0220125786163522,2.5238095238095237,1.2,1.1,40,3,2,0.0,2.5238095238095237,13,13,1.4136054421768707,4.928571428571428,False,Weak or unstable
292,1044,16,0.01532567049808429,56,0.05090909090909091,4,0.07142857142857142,4.660714285714286,0.2,4.9423076923076925,0.01586541169832146,24,3,0.125,0.016,7.8125,14,0,0.0,0.008547008547008548,0.0,18,1,0.05555555555555555,0.0220125786163522,2.5238095238095237,1.25,1.1,35,3,2,0.0,2.5238095238095237,13,13,1.4136054421768707,5.0230303030303025,False,Weak or unstable
293,1044,16,0.01532567049808429,56,0.05090909090909091,4,0.07142857142857142,4.660714285714286,0.2,4.9423076923076925,0.01586541169832146,23,3,0.13043478260869565,0.015957446808510637,8.173913043478262,16,0,0.0,0.008595988538681949,0.0,17,1,0.058823529411764705,0.0219435736677116,2.680672268907563,1.3,1.1,30,3,2,0.0,2.680672268907563,13,13,1.4136054421768707,5.0230303030303025,False,Weak or unstable
294,1045,17,0.016267942583732056,55,0.05,3,0.05454545454545454,3.3529411764705883,0.15,3.48868778280543,0.07375207265489582,26,2,0.07692307692307693,0.01876675603217158,4.098901098901099,12,0,0.0,0.0084985835694051,0.0,17,1,0.058823529411764705,0.0219435736677116,2.680672268907563,1.1,1.25,40,3,2,0.0,2.680672268907563,13,13,1.4136054421768707,3.5318181818181817,False,Weak or unstable
295,1045,17,0.016267942583732056,55,0.05,3,0.05454545454545454,3.3529411764705883,0.15,3.48868778280543,0.07375207265489582,25,2,0.08,0.01871657754010695,4.274285714285715,13,0,0.0,0.008522727272727272,0.0,17,1,0.058823529411764705,0.0219435736677116,2.680672268907563,1.15,1.15,40,3,2,0.0,2.680672268907563,13,13,1.4136054421768707,3.5318181818181817,False,Weak or unstable
296,1045,17,0.016267942583732056,55,0.05,3,0.05454545454545454,3.3529411764705883,0.15,3.48868778280543,0.07375207265489582,25,2,0.08,0.01871657754010695,4.274285714285715,13,0,0.0,0.008522727272727272,0.0,17,1,0.058823529411764705,0.0219435736677116,2.680672268907563,1.15,1.2,35,3,2,0.0,2.680672268907563,13,13,1.4136054421768707,3.600694444444444,False,Weak or unstable
297,1045,17,0.016267942583732056,55,0.05,3,0.05454545454545454,3.3529411764705883,0.15,3.48868778280543,0.07375207265489582,25,2,0.08,0.01871657754010695,4.274285714285715,15,0,0.0,0.008571428571428572,0.0,15,1,0.06666666666666667,0.021806853582554516,3.0571428571428574,1.2,1.15,30,3,2,0.0,3.0571428571428574,13,13,1.4136054421768707,3.600694444444444,False,Weak or unstable
